"","loan_amnt","term","int_rate","grade","sub_grade","emp_length","home_ownership","annual_inc","verification_status","purpose","zip_code","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","open_acc","pub_rec","revol_bal","revol_util","total_acc"
"630202",7300," 36 months",9.17,"B","B2","2 years","RENT",40000,"Verified","credit_card","024xx",9.03,0,"Aug-09",0,7,0,6709,55.9,14
"523192",15400," 36 months",6.89,"A","A3","n/a","MORTGAGE",42960,"Not Verified","debt_consolidation","610xx",26.93,0,"May-05",0,5,0,8662,51,11
"226229",19500," 60 months",23.33,"F","F5","1 year","MORTGAGE",50000,"Not Verified","small_business","300xx",17.62,1,"Feb-01",1,6,0,14851,97.1,12
"511718",2275," 36 months",19.99,"E","E4","< 1 year","RENT",25000,"Verified","other","934xx",24.15,0,"Jan-11",0,11,0,1079,12.8,12
"676891",30000," 36 months",16.55,"D","D2","10+ years","MORTGAGE",110823,"Source Verified","home_improvement","801xx",22.88,0,"Apr-04",1,23,1,37406,58,36
"314680",35000," 36 months",9.17,"B","B1","10+ years","MORTGAGE",397562,"Source Verified","debt_consolidation","616xx",19.06,0,"Dec-89",0,18,0,39619,79.6,32
"312972",15000," 60 months",17.57,"D","D4","< 1 year","MORTGAGE",49500,"Source Verified","debt_consolidation","982xx",26.13,0,"May-00",1,9,0,7294,55.3,41
"785378",35000," 60 months",20.49,"E","E4","5 years","RENT",120000,"Verified","debt_consolidation","941xx",12.47,0,"Aug-02",1,10,0,17650,46.8,22
"156516",19125," 60 months",16.29,"C","C4","6 years","MORTGAGE",43000,"Verified","debt_consolidation","600xx",11.33,0,"Mar-06",0,10,0,16415,57.6,18
"32944",10400," 36 months",12.18,"B","B4","10+ years","MORTGAGE",58000,"Not Verified","debt_consolidation","016xx",19.7,0,"Jul-01",1,7,0,7267,46.6,22
"642677",8000," 36 months",13.33,"C","C3","5 years","RENT",49000,"Verified","debt_consolidation","260xx",22.31,0,"Sep-05",0,20,0,13347,55.8,36
"745962",14500," 60 months",9.17,"B","B2","2 years","RENT",59000,"Source Verified","credit_card","641xx",18.98,0,"Sep-08",0,14,0,7734,28.3,19
"79023",14000," 36 months",15.1,"C","C2","7 years","RENT",42000,"Source Verified","debt_consolidation","421xx",20.31,1,"Apr-99",1,10,0,10635,40.7,21
"15494",10000," 60 months",16.89,"D","D4","10+ years","MORTGAGE",65000,"Source Verified","debt_consolidation","359xx",10.84,0,"Dec-97",2,7,0,7459,73.1,24
"874393",28000," 36 months",7.49,"A","A4","10+ years","MORTGAGE",260000,"Source Verified","credit_card","773xx",24.09,0,"Jan-85",1,13,0,79225,87.6,34
"464221",10000," 36 months",13.53,"B","B5","10+ years","OWN",95000,"Not Verified","home_improvement","281xx",17.28,0,"Jun-00",0,7,0,10447,82.3,29
"520425",8400," 36 months",10.99,"B","B4","3 years","RENT",90000,"Source Verified","credit_card","106xx",13.07,1,"Nov-08",1,17,0,11082,98.1,32
"844650",5500," 36 months",6.03,"A","A1","n/a","OWN",24158.8,"Verified","credit_card","341xx",21.16,0,"Oct-99",0,6,0,5398,26.3,19
"209695",10000," 36 months",15.31,"C","C2","10+ years","RENT",38472.24,"Source Verified","credit_card","060xx",25.2,0,"Dec-97",0,9,0,31188,76.8,17
"698880",28000," 60 months",9.17,"B","B2","< 1 year","RENT",99425,"Source Verified","debt_consolidation","921xx",11.33,0,"Jul-98",0,13,0,21808,91.6,29
"737043",5550," 36 months",9.99,"B","B3","n/a","RENT",28750,"Verified","debt_consolidation","212xx",29.27,0,"Oct-96",0,13,0,9031,27.6,23
"624007",4000," 36 months",15.61,"D","D1","4 years","RENT",48000,"Verified","debt_consolidation","773xx",24.45,1,"Nov-99",1,13,0,3334,34.4,19
"577305",3200," 36 months",13.99,"C","C4","< 1 year","MORTGAGE",160000,"Verified","other","115xx",10.46,1,"Jun-93",0,10,0,12733,95,26
"131952",8500," 36 months",13.11,"B","B4","10+ years","MORTGAGE",46800,"Verified","credit_card","548xx",27.55,0,"Jul-95",4,11,1,8014,35.6,16
"251022",10200," 60 months",18.54,"E","E1","6 years","MORTGAGE",43600,"Not Verified","debt_consolidation","142xx",35.87,0,"Oct-94",1,12,2,16364,52.6,27
"122034",19200," 36 months",13.68,"C","C1","10+ years","MORTGAGE",65000,"Verified","home_improvement","802xx",11.21,0,"Nov-89",0,3,0,4198,70,4
"238754",16000," 36 months",15.59,"D","D1","5 years","RENT",74360,"Not Verified","credit_card","108xx",11.04,0,"Sep-95",0,11,0,16046,68.9,20
"645408",21000," 36 months",16.55,"D","D2","10+ years","MORTGAGE",50000,"Verified","credit_card","891xx",29.4,0,"Jun-95",4,14,1,27943,32.4,35
"81482",13500," 36 months",19.52,"D","D4","10+ years","MORTGAGE",50000,"Source Verified","debt_consolidation","670xx",30.38,3,"Dec-89",0,11,0,14040,77.1,23
"562849",16000," 60 months",12.29,"C","C1","3 years","RENT",37000,"Not Verified","debt_consolidation","935xx",15.8,0,"May-04",0,4,1,1402,45.2,13
"137944",3000," 36 months",13.11,"B","B4","1 year","OWN",30000,"Not Verified","debt_consolidation","309xx",3.88,0,"Feb-94",2,6,0,2151,28.7,9
"146036",4200," 36 months",14.09,"B","B5","8 years","OWN",24700,"Not Verified","debt_consolidation","859xx",21.77,0,"Dec-98",1,10,1,12684,48.4,14
"429171",9100," 36 months",14.64,"C","C3","5 years","OWN",36000,"Source Verified","credit_card","349xx",22.4,0,"Mar-05",1,8,0,6008,57.2,15
"122479",12000," 36 months",9.71,"B","B1","1 year","RENT",40000,"Not Verified","credit_card","029xx",19.32,0,"Dec-96",0,10,0,12238,64.2,15
"703246",3025," 36 months",16.55,"D","D2","< 1 year","OWN",42000,"Not Verified","debt_consolidation","112xx",17.31,0,"Sep-05",0,26,0,8774,31.2,41
"800240",10400," 60 months",17.57,"D","D4","10+ years","RENT",41000,"Source Verified","debt_consolidation","532xx",7.26,1,"Jun-00",0,8,1,8160,70.3,19
"511074",12000," 36 months",8.18,"B","B1","10+ years","MORTGAGE",52000,"Not Verified","credit_card","921xx",13.39,0,"Feb-84",0,8,0,19761,78.7,25
"236507",10000," 36 months",10.49,"B","B3","10+ years","MORTGAGE",90000,"Source Verified","debt_consolidation","207xx",17.73,0,"Feb-88",3,12,0,30942,92.1,23
"688680",18900," 60 months",16.99,"D","D3","10+ years","OWN",37822.2,"Source Verified","debt_consolidation","786xx",23.96,0,"Sep-95",0,9,0,11068,36.1,27
"539692",35000," 36 months",12.59,"C","C2","2 years","RENT",90000,"Source Verified","credit_card","111xx",16.36,0,"Aug-00",0,11,0,48649,74.6,23
"259009",21100," 60 months",16.49,"D","D3","8 years","MORTGAGE",52769,"Source Verified","credit_card","562xx",16.72,0,"Nov-97",0,10,0,19764,84.8,24
"468827",1000," 36 months",12.88,"C","C2","10+ years","RENT",70000,"Verified","other","891xx",6.1,0,"Apr-97",3,13,1,2586,21.2,75
"303456",33575," 36 months",16.29,"D","D2","10+ years","MORTGAGE",128000,"Verified","credit_card","431xx",21.74,0,"Aug-04",2,15,0,21381,52.1,42
"790244",11000," 60 months",15.61,"D","D1","5 years","RENT",45400,"Source Verified","debt_consolidation","207xx",14.12,0,"Oct-04",0,15,1,1650,41.2,33
"678475",10000," 36 months",5.32,"A","A1","10+ years","MORTGAGE",120000,"Not Verified","debt_consolidation","989xx",8.99,0,"Mar-85",1,12,0,27916,34,30
"449131",30000," 60 months",19.22,"D","D4","3 years","OWN",80000,"Verified","debt_consolidation","327xx",19.92,0,"Sep-94",0,14,1,22381,72.4,25
"254725",10000," 36 months",9.49,"B","B2","< 1 year","RENT",45000,"Not Verified","credit_card","949xx",17.84,0,"Sep-07",0,10,0,13849,48.3,12
"132181",15000," 36 months",10.16,"B","B1","6 years","RENT",45000,"Not Verified","debt_consolidation","953xx",27.12,0,"Dec-01",0,5,0,7790,86.6,16
"32043",25000," 36 months",14.96,"D","D2","6 years","RENT",112580,"Not Verified","debt_consolidation","177xx",24.96,1,"Dec-92",1,14,0,14843,55.8,59
"493954",10000," 36 months",7.26,"A","A4","5 years","MORTGAGE",58000,"Source Verified","credit_card","172xx",16.2,0,"Feb-06",0,8,0,11065,52.7,15
"206469",10000," 36 months",16.29,"C","C4","4 years","RENT",32400,"Source Verified","debt_consolidation","283xx",25.33,1,"Feb-02",1,7,0,8958,50.9,17
"835580",35000," 60 months",16.55,"D","D2","10+ years","MORTGAGE",130000,"Verified","credit_card","786xx",17.42,2,"Aug-92",0,15,0,11501,68.5,47
"464080",3350," 36 months",14.98,"C","C3","2 years","RENT",43000,"Not Verified","debt_consolidation","932xx",20.21,0,"Jul-01",3,7,0,4628,29.1,23
"510910",28000," 36 months",8.18,"B","B1","10+ years","MORTGAGE",120000,"Not Verified","credit_card","917xx",22.06,0,"Sep-01",0,7,0,38471,66.9,26
"398588",34200," 60 months",18.92,"D","D4","3 years","MORTGAGE",83400,"Verified","credit_card","492xx",33.58,0,"Jul-87",1,20,0,155762,80.2,42
"114299",10000," 36 months",9.71,"B","B1","7 years","MORTGAGE",60000,"Not Verified","debt_consolidation","851xx",20.6,0,"Dec-89",1,11,0,12972,38.7,16
"486518",35000," 36 months",7.89,"A","A5","10+ years","MORTGAGE",120000,"Verified","debt_consolidation","180xx",17.14,0,"May-96",0,18,0,55087,50,41
"742192",20000," 36 months",7.26,"A","A4","< 1 year","RENT",45000,"Source Verified","debt_consolidation","441xx",26.43,0,"Sep-02",0,19,0,38852,72.1,37
"169974",10000," 36 months",12.12,"B","B3","1 year","RENT",120000,"Verified","debt_consolidation","940xx",9.35,0,"Oct-89",3,5,2,6721,59,25
"575078",12000," 36 months",7.26,"A","A4","8 years","MORTGAGE",96000,"Not Verified","debt_consolidation","908xx",18.51,0,"Jan-04",0,18,0,9203,39.2,40
"875782",20000," 60 months",8.19,"A","A5","1 year","RENT",120000,"Source Verified","credit_card","900xx",12.04,0,"May-99",0,12,1,34763,39,25
"707763",5000," 36 months",7.26,"A","A4","9 years","RENT",40000,"Source Verified","major_purchase","601xx",18.63,0,"Sep-07",0,8,0,5385,39.9,19
"195401",14975," 36 months",13.11,"B","B4","7 years","RENT",61500,"Not Verified","credit_card","112xx",8.51,0,"May-01",0,5,0,16640,42.4,10
"703880",15000," 36 months",11.53,"B","B5","< 1 year","MORTGAGE",85000,"Not Verified","debt_consolidation","170xx",17.34,1,"Dec-84",1,9,0,16079,69,12
"355762",21075," 60 months",20.99,"E","E4","7 years","MORTGAGE",48000,"Source Verified","debt_consolidation","280xx",22.38,0,"Nov-84",2,12,0,16626,44.5,30
"633057",12800," 60 months",14.65,"C","C5","1 year","RENT",32000,"Verified","credit_card","300xx",33.83,0,"Jan-07",0,4,0,7600,52.8,9
"330378",16000," 60 months",14.49,"C","C4","10+ years","RENT",92000,"Source Verified","credit_card","741xx",12.58,1,"Dec-99",1,6,0,13162,40.4,50
"720992",10000," 60 months",10.99,"B","B4","2 years","MORTGAGE",23000,"Not Verified","credit_card","462xx",11.01,1,"Feb-96",0,7,0,6321,38.1,13
"764835",10600," 36 months",6.39,"A","A2","4 years","RENT",55000,"Not Verified","credit_card","949xx",26.09,0,"Sep-99",0,15,0,16297,46.3,21
"208304",4500," 36 months",13.11,"B","B4","10+ years","RENT",50000,"Source Verified","credit_card","190xx",19.9,0,"Jan-93",1,10,0,8049,73.6,11
"678777",10000," 36 months",5.32,"A","A1","n/a","OWN",30000,"Not Verified","credit_card","563xx",10.84,0,"Aug-82",0,13,0,11907,12.4,18
"427116",12000," 60 months",23.43,"F","F1","7 years","MORTGAGE",60000,"Source Verified","home_improvement","660xx",14.9,2,"Jul-03",1,6,0,2764,36.9,20
"878159",6925," 36 months",19.24,"E","E2","5 years","MORTGAGE",32000,"Source Verified","debt_consolidation","154xx",19.92,2,"May-07",1,12,0,5126,41,17
"540983",30000," 36 months",12.05,"C","C1","4 years","RENT",104000,"Verified","debt_consolidation","911xx",17.56,0,"Mar-06",0,15,0,26431,79.1,24
"301490",30000," 36 months",14.49,"C","C4","5 years","MORTGAGE",183000,"Verified","debt_consolidation","891xx",18.22,0,"Oct-84",0,35,0,56373,53.3,52
"151912",34475," 60 months",22.47,"E","E5","4 years","MORTGAGE",77500,"Verified","debt_consolidation","224xx",22.34,1,"Jan-01",3,11,0,8668,57,29
"642903",10525," 36 months",17.86,"D","D5","10+ years","MORTGAGE",31000,"Verified","debt_consolidation","631xx",25.56,1,"Sep-89",1,7,0,24987,84.4,11
"370933",8000," 36 months",10.15,"B","B2","2 years","RENT",70300,"Source Verified","other","482xx",15.57,0,"Sep-08",0,4,0,1208,71.1,17
"536978",10000," 36 months",16.55,"D","D2","2 years","RENT",50000,"Source Verified","debt_consolidation","025xx",25.16,0,"Feb-10",1,22,0,976,13.6,23
"482305",3600," 36 months",13.67,"C","C4","3 years","MORTGAGE",60000,"Verified","credit_card","296xx",39.1,0,"Nov-01",1,18,0,23563,88.6,40
"273472",34875," 60 months",13.35,"C","C2","1 year","MORTGAGE",76000,"Not Verified","credit_card","605xx",19.15,0,"Dec-90",1,16,0,44442,84.7,24
"555224",3000," 36 months",11.53,"B","B5","10+ years","RENT",42000,"Not Verified","debt_consolidation","211xx",13.6,1,"Jul-92",1,19,0,1361,3.4,47
"127284",18500," 60 months",14.33,"C","C1","4 years","MORTGAGE",56980,"Source Verified","debt_consolidation","703xx",15.69,0,"May-01",0,6,0,11968,83.1,11
"254763",3475," 36 months",15.59,"D","D1","1 year","RENT",18500,"Not Verified","debt_consolidation","111xx",12.78,0,"May-03",4,13,0,7911,11.6,24
"737040",10000," 36 months",9.99,"B","B3","3 years","RENT",60000,"Not Verified","debt_consolidation","100xx",5.28,0,"Nov-91",0,4,0,8596,90.5,9
"225625",25000," 60 months",20.5,"E","E2","5 years","RENT",50000,"Verified","small_business","609xx",21.96,0,"Sep-85",3,9,0,23312,69,15
"168309",8000," 36 months",14.33,"C","C1","5 years","RENT",35000,"Verified","credit_card","916xx",6.86,0,"Apr-08",0,7,0,7032,39.5,7
"2859",16000," 36 months",12.42,"B","B4","4 years","MORTGAGE",75000,"Not Verified","debt_consolidation","189xx",14.67,0,"Dec-75",2,11,0,13288,58.5,35
"712191",35000," 60 months",18.25,"E","E1","8 years","MORTGAGE",97000,"Verified","debt_consolidation","633xx",21.68,4,"Jul-00",0,18,0,18289,76.2,42
"625570",12000," 60 months",12.69,"C","C2","2 years","MORTGAGE",130000,"Not Verified","home_improvement","302xx",20.53,0,"May-05",0,6,0,6585,66.5,19
"862525",13000," 36 months",8.19,"A","A5","< 1 year","RENT",58000,"Not Verified","credit_card","774xx",12.68,0,"Sep-97",1,6,0,23505,52.8,24
"311102",18000," 36 months",10.15,"B","B2","1 year","MORTGAGE",76000,"Source Verified","debt_consolidation","018xx",21.93,0,"Mar-03",0,10,0,154253,18,18
"691248",25200," 60 months",19.99,"E","E4","2 years","RENT",60000,"Source Verified","debt_consolidation","752xx",34.26,1,"Jul-92",0,12,0,44876,58.4,27
"612286",12000," 60 months",13.99,"C","C4","10+ years","OWN",46000,"Not Verified","debt_consolidation","480xx",23.43,0,"Mar-03",0,14,1,9567,65.5,36
"549840",4000," 36 months",7.26,"A","A4","3 years","OWN",61000,"Not Verified","debt_consolidation","941xx",19.42,0,"Aug-86",0,5,0,19247,61.9,14
"666974",10200," 60 months",12.29,"C","C1","2 years","RENT",81500,"Not Verified","credit_card","770xx",24.16,5,"Aug-04",0,10,0,13543,72,17
"643477",18000," 36 months",7.89,"A","A5","3 years","MORTGAGE",61000,"Source Verified","credit_card","275xx",22.39,0,"Sep-04",0,13,0,20634,88.9,27
"753204",35000," 60 months",13.99,"C","C4","< 1 year","MORTGAGE",175000,"Verified","credit_card","117xx",18.66,0,"Feb-99",0,13,0,45551,58.9,35
"24477",9050," 36 months",5.42,"A","A1","3 years","MORTGAGE",108000,"Not Verified","debt_consolidation","701xx",24.73,0,"Jun-99",1,12,0,5315,37.7,42
"646266",10000," 36 months",12.29,"C","C1","n/a","RENT",32500,"Verified","debt_consolidation","301xx",10.19,0,"Nov-98",1,6,0,8129,49.9,12
"482164",7000," 36 months",6.89,"A","A3","2 years","RENT",38000,"Verified","credit_card","275xx",14.91,0,"Nov-08",0,15,0,7040,46.6,23
"138442",7000," 36 months",7.9,"A","A4","10+ years","MORTGAGE",58000,"Not Verified","debt_consolidation","577xx",25.06,0,"Aug-93",0,16,0,14110,47.7,53
"240972",25000," 36 months",7.49,"A","A4","< 1 year","RENT",85000,"Verified","credit_card","917xx",33.23,1,"Oct-97",0,11,0,71764,92.5,16
"82851",12000," 60 months",17.1,"C","C5","10+ years","MORTGAGE",116270,"Source Verified","debt_consolidation","782xx",15.46,0,"Feb-00",1,11,1,14448,49.5,21
"372011",11000," 36 months",7.12,"A","A3","< 1 year","MORTGAGE",50000,"Not Verified","credit_card","993xx",16.08,1,"Apr-03",1,12,0,7850,33.4,37
"71676",12000," 60 months",10.99,"B","B2","10+ years","MORTGAGE",60000,"Source Verified","credit_card","591xx",13.68,0,"Sep-88",0,9,0,33175,52.7,18
"860567",23000," 36 months",13.66,"C","C3","1 year","RENT",55000,"Verified","debt_consolidation","021xx",12.79,0,"Jul-96",0,4,0,27581,33,8
"444866",27300," 36 months",14.47,"C","C2","2 years","RENT",65000,"Source Verified","debt_consolidation","946xx",15.86,0,"Aug-92",0,5,0,27575,92.8,24
"343191",15000," 36 months",9.17,"B","B1","1 year","MORTGAGE",45000,"Source Verified","credit_card","242xx",28.4,0,"Nov-99",1,10,0,43754,37.4,23
"777421",25000," 36 months",6.92,"A","A4","4 years","MORTGAGE",85000,"Source Verified","credit_card","165xx",19.78,0,"Oct-00",1,9,0,30913,81.6,24
"390509",7800," 36 months",18.24,"D","D5","3 years","OWN",25000,"Source Verified","debt_consolidation","308xx",12.1,1,"Mar-04",3,15,0,2010,13.2,38
"864349",30000," 36 months",12.99,"C","C2","10+ years","MORTGAGE",1e+05,"Verified","credit_card","786xx",14.65,0,"Aug-00",0,13,0,31428,76.3,32
"862323",16000," 60 months",15.99,"D","D2","< 1 year","RENT",70000,"Source Verified","debt_consolidation","948xx",19.2,0,"Nov-05",0,12,0,12817,59.9,17
"445507",7000," 36 months",19.22,"D","D4","10+ years","RENT",60000,"Not Verified","vacation","940xx",10.08,0,"Feb-99",1,9,0,9663,68.5,20
"238609",12000," 60 months",13.66,"C","C3","1 year","MORTGAGE",45000,"Not Verified","debt_consolidation","431xx",24.69,0,"Apr-06",0,10,0,17881,72.1,17
"362752",22000," 60 months",15.61,"D","D1","3 years","RENT",50000,"Source Verified","credit_card","906xx",26.7,2,"Jun-94",0,6,0,27366,81,21
"75301",8725," 36 months",19.52,"D","D4","2 years","RENT",51000,"Verified","debt_consolidation","601xx",13.11,1,"Jan-06",3,16,0,5550,94.1,29
"278970",12000," 60 months",16.99,"D","D3","2 years","RENT",40000,"Source Verified","debt_consolidation","926xx",29.25,0,"Oct-00",0,5,0,9544,86,11
"62556",3000," 60 months",22.4,"E","E3","4 years","MORTGAGE",62000,"Source Verified","car","471xx",29.02,0,"May-00",1,16,0,44067,60.2,26
"709013",16000," 36 months",8.18,"B","B1","9 years","RENT",140000,"Not Verified","debt_consolidation","926xx",9.53,4,"May-89",1,15,0,46503,66.1,25
"216369",20000," 36 months",20.5,"E","E2","10+ years","RENT",75900,"Source Verified","credit_card","826xx",12.93,3,"Nov-99",2,9,0,15635,88.8,35
"879469",24000," 60 months",15.59,"D","D1","3 years","RENT",67000,"Verified","debt_consolidation","606xx",34.3,0,"Jun-01",0,28,0,33521,82.2,42
"778915",27600," 60 months",20.49,"E","E4","10+ years","RENT",72000,"Source Verified","debt_consolidation","799xx",27.68,1,"Nov-01",1,7,0,9004,65.2,20
"171583",20000," 36 months",14.09,"B","B5","n/a","MORTGAGE",60000,"Verified","debt_consolidation","641xx",13,0,"Dec-90",3,10,0,10662,45.2,23
"155132",35000," 60 months",21.49,"E","E3","10+ years","RENT",260000,"Source Verified","debt_consolidation","952xx",6.54,0,"Feb-96",0,6,0,12595,81.3,26
"198411",7400," 36 months",10.16,"B","B1","5 years","RENT",28000,"Not Verified","debt_consolidation","900xx",24.17,0,"May-83",1,11,0,19061,31.9,17
"32941",4000," 36 months",7.74,"A","A3","5 years","OWN",99500,"Not Verified","other","113xx",1.74,0,"Jan-98",0,7,0,6642,7.9,13
"818469",6000," 36 months",16.55,"D","D2","10+ years","MORTGAGE",75000,"Verified","home_improvement","871xx",15.49,0,"Mar-97",0,7,1,0,0,39
"89672",31300," 60 months",17.1,"C","C5","6 years","MORTGAGE",70000,"Verified","debt_consolidation","800xx",23.98,0,"Sep-94",1,8,0,39212,79.7,34
"727338",5500," 36 months",10.99,"B","B4","n/a","OWN",15960,"Verified","debt_consolidation","344xx",16.68,0,"Sep-78",1,13,0,3556,18.1,25
"84111",5000," 36 months",13.67,"B","B5","8 years","MORTGAGE",36000,"Source Verified","debt_consolidation","967xx",7.6,0,"May-01",3,6,0,8719,71.8,13
"334690",23800," 60 months",14.49,"C","C4","10+ years","MORTGAGE",82000,"Source Verified","debt_consolidation","956xx",17.24,0,"Jul-93",0,10,0,29003,84.6,20
"542850",4800," 36 months",6.24,"A","A2","8 years","OWN",35000,"Verified","debt_consolidation","974xx",19.23,0,"Aug-94",0,13,0,55455,9.5,35
"686142",14400," 60 months",9.99,"B","B3","4 years","RENT",32006,"Verified","debt_consolidation","928xx",15.04,0,"Oct-07",0,6,0,19926,52.9,11
"180162",6400," 36 months",11.14,"B","B2","2 years","RENT",150000,"Verified","debt_consolidation","331xx",5.96,0,"Aug-01",2,6,0,33890,86.2,17
"619073",22000," 36 months",12.69,"C","C2","9 years","RENT",65000,"Source Verified","debt_consolidation","191xx",14.83,0,"Jul-99",0,5,0,20788,90.8,11
"438329",24450," 36 months",14.16,"C","C2","n/a","OWN",56400,"Verified","debt_consolidation","071xx",23.21,1,"Feb-80",0,9,0,9941,39.1,17
